"INDUSTRIALIZADOR","UF FÁBR","PRODUTO","TIPO PRODUTO","CERTIFICAÇÃO","CATEGORIA"
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","PRIMA QUALITA MISTER","TM","Pureza, Qualidade, Sustentabilidade","Superior"
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","PRIMA QUALITA RAIZES","TM","Pureza",""
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","REALTA","TM","Pureza",""
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","RIO DOCE EXTRA FORTE","TM","Pureza, Qualidade, Sustentabilidade","Extraforte"
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","SHIBATA","TM","Pureza, Qualidade","Tradicional"
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","SPREX","TM","Pureza",""
"COOP. REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA. – COOXUPE","MG","TERRAZA EM GRAO","GR","Pureza, Qualidade, Sustentabilidade","Superior"
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","CARREIRO","TM","Pureza, Qualidade","Extraforte"
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","DICASA PREMIUM","TM","Pureza, Qualidade","Superior"
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","MOINHO FINO","TM","Pureza, Qualidade","Tradicional"
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","MOINHO FINO ESPRESSO","GR","Pureza, Qualidade","Gourmet"
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","MOINHO FINO ESPRESSO GOURMET","CAP","Pureza",""
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","MOINHO FINO EXTRA-FORTE","TM","Pureza, Qualidade","Extraforte"
"DICASA IND. E COM. DE ALIMENTOS LTDA.","GO","MOINHO FINO PREMIUM","TM","Pureza, Qualidade","Superior"
"DISTRIB. CORUMBA LTDA.","MG","RIACHUELO","TM","Pureza",""
"DISTRIB. CORUMBA LTDA.","MG","RIACHUELO","GR","Pureza",""
"DPS GONCALVES IND. E COM. DE ALIMENTOS LTDA.","SP","FRATERNO EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"DPS GONCALVES IND. E COM. DE ALIMENTOS LTDA.","SP","FRATERNO GRAO GOURMET","GR","Pureza, Qualidade","Gourmet"
"DPS GONCALVES IND. E COM. DE ALIMENTOS LTDA.","SP","FRATERNO GRAO SUPERIOR","GR","Pureza, Qualidade","Superior"
"DPS GONCALVES IND. E COM. DE ALIMENTOS LTDA.","SP","FRATERNO MOIDO GOURMET","TM","Pureza, Qualidade","Gourmet"
"DPS GONCALVES IND. E COM. DE ALIMENTOS LTDA.","SP","FRATERNO MOIDO SUPERIOR","TM","Pureza, Qualidade","Superior"
"DPS GONCALVES IND. E COM. DE ALIMENTOS LTDA.","SP","FRATERNO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"DUMAN IND. E COM. DE ALIM. LTDA.","BA","FINO REAL ALMOFADA","TM","Pureza",""
"DUMAN IND. E COM. DE ALIM. LTDA.","BA","VERDE AMARELO","TM","Pureza, Qualidade","Extraforte"
"E. M. RODEX IND. DE CAFE EIRELI","MG","CORACAO MINEIRO – EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"E. M. RODEX IND. DE CAFE EIRELI","MG","CORACAO MINEIRO – SUPERIOR","TM","Pureza, Qualidade","Superior"
"E. M. RODEX IND. DE CAFE EIRELI","MG","CORACAO MINEIRO – TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"E. M. RODEX IND. DE CAFE EIRELI","MG","K NATURAL EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"E. M. RODEX IND. DE CAFE EIRELI","MG","K NATURAL TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"E. M. RODEX IND. DE CAFE EIRELI","MG","UTELA EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"E. M. RODEX IND. DE CAFE EIRELI","MG","UTELA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"ESTACAO  CAFES ESPECIAIS LTDA","MG","ESTACAO CAFES ESPECIAIS","TM","Pureza, Qualidade","Gourmet"
"ESTACAO  CAFES ESPECIAIS LTDA","MG","ESTACAO CAFES ESPECIAIS","GR","Pureza, Qualidade","Gourmet"
"ESTACAO  CAFES ESPECIAIS LTDA","MG","ESTACAO CAFES ESPECIAIS GOURMET","TM","Pureza",""
"ESTACAO  CAFES ESPECIAIS LTDA","MG","ESTACAO CAFES ESPECIAIS SUPERIOR","TM","Pureza, Qualidade","Superior"
"ESTACAO  CAFES ESPECIAIS LTDA","MG","MUCAMBO EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"ESTACAO  CAFES ESPECIAIS LTDA","MG","MUCAMBO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"ESTACAO  CAFES ESPECIAIS LTDA","MG","TRIGUEIRO PREMIUM","TM","Pureza, Qualidade","Superior"
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","DAMATA","TM","Pureza, Qualidade","Tradicional"
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","ROBIN","TM","Pureza, Qualidade","Tradicional"
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SABOR TROPICAL","TM","Pureza, Qualidade","Tradicional"
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","EXPRESSO GOURMET","GR","Pureza, Qualidade","Gourmet"
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SOLO CLASSICO","GR","Pureza",""
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SOLO EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SOLO INTENSO","GR","Pureza",""
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SOLO MARCANTE","GR","Pureza",""
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SOLO SUPERIOR","GR","Pureza",""
"FARIA TORREF. E MOAG. DE CAFE LTDA.","MT","SOLO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FERLIM IND. E COM. LTDA","AC","FERLIM","TM","Pureza, Qualidade","Extraforte"
"FERLIM IND. E COM. LTDA","AC","VOVO PUREZA EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FILHO IND. E COM. DE ALIM. LTDA","GO","DELICIOSO","TM","Pureza, Qualidade","Extraforte"
"FILHO IND. E COM. DE ALIM. LTDA","GO","FILHO","TM","Pureza, Qualidade","Superior"
"FILHO IND. E COM. DE ALIM. LTDA","GO","SAN MARCOS","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","1707 TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","ALVORADA ESPRESSO","GR","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","ALVORADA EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","ALVORADA SUPERIOR","TM","Pureza, Qualidade","Superior"
"FLORAO ALIMENTOS LTDA.","PR","ALVORADA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","BERGAMINI EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","BERGAMINI TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","BURY","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","CATURRA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","CERTANO","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","CM EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","COPERATTO EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","COPERATTO GOURMET","TM","Pureza",""
"FLORAO ALIMENTOS LTDA.","PR","COPERATTO PREMIUM","TM","Pureza",""
"FLORAO ALIMENTOS LTDA.","PR","COPERATTO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","DA MANHA EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","DA MANHA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","DIPLOMATA EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","DIPLOMATA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","ESPRESSIATA 100% ARABICA","GR","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","ESPRESSIATA 100% ARABICA","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","ESPRESSIATA EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","ESPRESSIATA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","FLORAO EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","GHINI","TM","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","GHINI","TM","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","GHINI GRAO","GR","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","CATURRA TRADICIONAL","TM","Pureza",""
"FLORAO ALIMENTOS LTDA.","PR","ITUANO ESPRESSO GOURMET","GR","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","ITUANO ESPRESSO SUPERIOR","GR","Pureza, Qualidade","Superior"
"FLORAO ALIMENTOS LTDA.","PR","ITUANO EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","ITUANO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","NO BULE EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","NO BULE TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","PAULISTA EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","PAULISTA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","PEDROSO EXTRAFORTE","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","PLATINENSE EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","PLATINENSE TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","POPULAR","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","PROTORK","TM","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","PROTORK","GR","Pureza, Qualidade","Gourmet"
"FLORAO ALIMENTOS LTDA.","PR","PROTORK CLASSICO","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","PUBLIC","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","SAN EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","SAO PAULO EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"FLORAO ALIMENTOS LTDA.","PR","VILAS BOAS","TM","Pureza, Qualidade","Tradicional"
"FLORAO ALIMENTOS LTDA.","PR","VITAL TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FRANCA INDUSTRIA E COMERCIO DE CAFE LTDA","GO","7 OURO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"FRANCOFFEE LTDA.","MG","ALLCAFE","TM","Pureza",""
"FRANCOFFEE LTDA.","MG","SMART","TM","Pureza",""
"FRUTO MINEIRO CAFES ESPECIAIS LTDA","MG","FRUTO MINEIRO CAFE  GOURMET","GR","Pureza",""
"FRUTO MINEIRO CAFES ESPECIAIS LTDA","MG","FRUTO MINEIRO CAFE GOURMET","TM","Pureza, Qualidade","Gourmet"
"GRANCOLHEITA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA","MG","GRANCOLHEITA  TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"GRANCOLHEITA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA","MG","GRANCOLHEITA EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 BLEND CLASSICO","TM","Pureza, Qualidade","Tradicional"
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 CORPORATE BLEND","TM","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 CORPORATE BLEND GRAOS","GR","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 ESPECIAL","TM","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 ESPECIAL","GR","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 ESPECIAL PARA MAQUINAS","GR","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 GOURMET","TM","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","35 GOURMET GRAO","GR","Pureza",""
"GRUPO 35 IND. E COM. E DIST. DE ALIMENTOS LTDA","RS","INDIO","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","CIDADE DO SUL","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","COFFEE FARM","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","COFFEE FARM EXTRA FORTE","TM","Pureza, Qualidade","Superior"
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","COFFEE FARM TORRADO EM GRAOS PARA EXPRESSO","GR","Pureza, Qualidade","Tradicional"
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","NOSTRO","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","O BATEADOR TRADICIONAL","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","RIBEIRO","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA – CAFE DE ORIGEM INTENSO","GR","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA – CAFE DE ORIGEM PARA ESPRESSO","TM","Pureza, Qualidade","Gourmet"
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA – CAFE DE ORIGEM PARA ESPRESSO","GR","Pureza, Qualidade","Gourmet"
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA – SAFRA ESPECIAL","GR","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA ESPECIAL PARA EXPRESSO","TM","Pureza",""
"GUILHERME BERNARDES E FILHOS IND. COM. EXP DE CAFE. LTDA","MG","SANTA LUCIA ESPECIAL PARA EXPRESSO","GR","Pureza, Qualidade","Gourmet"
"ICAL – IND. E COM. DE ALIMENTOS LTDA.","AC","COROA REAL","TM","Pureza, Qualidade","Tradicional"
"ICAL – IND. E COM. DE ALIMENTOS LTDA.","AC","ZAIRE","TM","Pureza, Qualidade","Tradicional"
"ICALG – IND. E COM. DE ALIMENTOS GIAMMARINO LTDA.","BA","JOVEM","TM","Pureza, Qualidade","Tradicional"
"ICALG – IND. E COM. DE ALIMENTOS GIAMMARINO LTDA.","BA","SAUDE","TM","Pureza, Qualidade","Extraforte"
"ICALG – IND. E COM. DE ALIMENTOS GIAMMARINO LTDA.","BA","SAUDE","GR","Pureza",""
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA CLASS","TM","Pureza, Qualidade","Gourmet"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA DESCAFEINADO","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA ESSENCIAL","GR","Pureza, Qualidade","Gourmet"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA ESSENCIAL","TM","Pureza",""
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA EXPORTACAO","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA GOURMET","TM","Pureza",""
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA PARA MOINHO – TORRADO E MOIDO NA HORA","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA TORRADO ESPRESSO","GR","Pureza, Qualidade, Sustentabilidade","Gourmet"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CAJUBA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","CONTENTE","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","DO DAO","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","IDEAL DE TRIANGULO","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","IDEAL DE TRIANGULO ESPRESSO","GR","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","TRIANGULO","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","VALOR","TM","Pureza, Qualidade","Tradicional"
"ICATRIL IND. DE CAFE DO TRIANGULO LTDA.","MG","ZEN","TM","Pureza, Qualidade","Tradicional"
"IMPERIAL CAFE COM. EXP.  E IMP. LTDA","ES","ROSA NEGRA GOURMET","TM","Pureza, Qualidade","Gourmet"
"IMPERIAL CAFE COM. EXP.  E IMP. LTDA","ES","ROSA NEGRA IMPERIAL SUPERIOR","TM","Pureza, Qualidade","Superior"
"IMPERIAL CAFE COM. EXP.  E IMP. LTDA","ES","SABOR DO SERTAO EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"IMPERIAL CAFE COM. EXP.  E IMP. LTDA","ES","SABOR DO SERTAO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IMPERIAL COFFEE COM. IMP.  E EXP. LTDA","MG","DO VALLE PRIME  TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IMPERIAL COFFEE COM. IMP.  E EXP. LTDA","MG","DO VALLE PRIME EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"IND. COM E EXP DE CAFE MORAES LTDA","SP","MORAES ESPRESSO","GR","Pureza, Qualidade","Gourmet"
"IND. COM E EXP DE CAFE MORAES LTDA","SP","MORAES EXTRAFORTE","TM","Pureza, Qualidade","Extraforte"
"IND. COM E EXP DE CAFE MORAES LTDA","SP","MORAES GOLD","TM","Pureza, Qualidade","Superior"
"IND. COM E EXP DE CAFE MORAES LTDA","SP","MORAES TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. COM. SANTA TEREZINHA LTDA.","MG","SANTA CECILIA","TM","Pureza, Qualidade","Tradicional"
"IND. DE ALIMS. SANTA MARIA LTDA","ES","GRAO DA ROCA EXTRAFORTE","TM","Pureza, Qualidade","Tradicional"
"IND. DE ALIMS. SANTA MARIA LTDA","ES","GRAO DA ROCA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. DE ALIMS. SANTA MARIA LTDA","ES","GRAO FORTE","GR","Pureza",""
"IND. DE ALIMS. SANTA MARIA LTDA","ES","GRAO FORTE GOURMET","TM","Pureza",""
"IND. DE ALIMS. SANTA MARIA LTDA","ES","GRAO FORTE SUPERIOR","TM","Pureza, Qualidade","Superior"
"IND. DE CAFE FRANCISCANO LTDA","GO","FRANCISCANO","TM","Pureza, Qualidade","Tradicional"
"IND. DE CAFE FRANCISCANO LTDA","GO","XINGUARA","TM","Pureza, Qualidade","Extraforte"
"IND. DE CAFE OJUARA LTDA.","CE","OJUARA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. DE CAFE OJUARA LTDA.","CE","SPERTTO","TM","Pureza, Qualidade","Tradicional"
"IND. DE CAFE PARACATU LTDA.","MG","CARICIA","TM","Pureza",""
"IND. DE CAFE PARACATU LTDA.","MG","CATU","TM","Pureza, Qualidade","Tradicional"
"IND. DE CAFE PARACATU LTDA.","MG","PARACATU","TM","Pureza, Qualidade","Tradicional"
"IND. DE CAFE TRES IRMAOS LTDA.","BA","TENISI","TM","Pureza, Qualidade","Tradicional"
"IND. DE CAFE TRES IRMAOS LTDA.","BA","TENISI","GR","Pureza",""
"IND. DE PRODS. ALIM. SOLDERA LTDA","SP","ASTRO REI","TM","Pureza, Qualidade","Tradicional"
"IND. DE PRODS. ALIM. SOLDERA LTDA","SP","ASTRO REI","GR","Pureza",""
"IND. DE PRODS. ALIM. SOLDERA LTDA","SP","KUARA","TM","Pureza, Qualidade","Tradicional"
"IND. DE PRODS. ALIM. SOLDERA LTDA","SP","SOL BRILHANTE","TM","Pureza",""
"IND. DE PRODS. ALIMENT. CUPIDO LTDA.","PE","CUPIDO","TM","Pureza, Qualidade","Tradicional"
"IND. E COM DE CAFE D CARMO LTDA – ME","MT","D CARMO EXPRESSO PREMIUM","GR","Pureza",""
"IND. E COM DE CAFE D CARMO LTDA – ME","MT","D CARMO GOURMET","TM","Pureza",""
"IND. E COM DE CAFE D CARMO LTDA – ME","MT","D CARMO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM DE CAFE D CARMO LTDA – ME","MT","VALE DO ARINOS","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. CAFE OURO VERDE LTDA.","PE","CRUZEIRO DO SUL TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. CAFE OURO VERDE LTDA.","PE","GRAO VERDE TORRADO","GR","Pureza",""
"IND. E COM. CAFE OURO VERDE LTDA.","PE","GRAO VERDE TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. CAFE OURO VERDE LTDA.","PE","OURO VERDE DESCAFEINADO","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. CAFE OURO VERDE LTDA.","PE","OURO VERDE PREMIUM","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. CAFE OURO VERDE LTDA.","PE","OURO VERDE TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE ALIMS. IBITIRA LTDA.","PR","BARROCO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE ALIMS. IBITIRA LTDA.","PR","KIMBO TRADICONAL","TM","Pureza",""
"IND. E COM. DE CAFE ACUCENA LTDA.","BA","DOCURA MOIDO NA HORA","TM","Pureza",""
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA EM GRAOS","GR","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA ESPRESSO","GR","Pureza, Qualidade","Superior"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA EXTRA FORTE","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA EXTRA FORTE ESPECIAL","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA GOURMET","GR","Pureza",""
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA SAFRA ESPECIAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA SPECIALE","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","CURUCA TRADICIONAL ESPECIAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","LARANJAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE CURUCA LTDA.","SP","MAIS IDEAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","BOM DE MINAS TRADICIONAL","TM","Pureza",""
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","CERTEIRO TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","DO CARLIM","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","DO LULA","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","DONA IRIS","GR","Pureza",""
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","DONA IRIS","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","DONA IRIS EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE DONA IRIS LTDA","MG","SUPERBOC","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE FLOR DA CHAPADA LTDA","BA","FLOR DA CHAPADA","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE FLOR DA CHAPADA LTDA","BA","FLOR DA CHAPADA","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE FLOR DA CHAPADA LTDA","BA","SAGRADO","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE GEMA DE MINAS LTDA.","MG","CAPELINHA","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE GEMA DE MINAS LTDA.","MG","GEMA DE MINAS EXTRA FORTE","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE GEMA DE MINAS LTDA.","MG","GEMA DE MINAS TRADICIONAL","TM","Pureza, Qualidade","Tradicional"
"IND. E COM. DE CAFE GEMA DE MINAS LTDA.","MG","MIDIA","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE GEMA DE MINAS LTDA.","MG","MONTES CLAROS","TM","Pureza, Qualidade","Extraforte"
"IND. E COM. DE CAFE IMPERIAL LTDA.","GO","IMPERIAL","TM","Pureza, Qualidade","Tradicional"
